Ticker,Data,Categoria,Assunto,sigma_est,CAR[0],ABS[0],"CAR[0,+1]","ABS[0,+1]","CAR[-1,+1]","ABS[-1,+1]","CAR[0,+5]","ABS[0,+5]",CAR_padronizado
BPAC11,2025-12-09,Fato Relevante,"Reorganização Societária - Incorporação, Cisão ou Fusão da Companhia",0.014270499648391723,-0.012133766480962066,0.012133766480962066,-0.00019740420477645966,0.012035064378573837,0.0011020070281011433,0.008456513330008424,0.005694081352276521,0.01209195860854482,-0.009781427088847846
ITSA4,2025-12-10,Comunicado ao Mercado,"Itaúsa alcança classificação ""A"" no CDP",0.005593342006917394,-0.004506944471093948,0.004506944471093948,0.002610996449883273,0.005812442696035584,-0.00033360590294856385,0.004856495914967669,0.003684513477250925,0.004701073346208801,0.3300805302238209
HAPV3,2025-12-10,Comunicado ao Mercado,Solicitação de esclarecimentos - Notícia divulgada na mídia,0.01859469777122405,-0.009079568520850408,0.009079568520850408,0.026927983759917548,0.02254356040080918,0.0257801928817254,0.015411637226603504,0.0988347753289426,0.024493997788255135,1.0239994300840682
CYRE3,2025-12-10,Fato Relevante,Proposta de capitalização de reservas com bonificação em ações PN resgatáveis,0.012844918417820851,-0.0031650322688344173,0.0031650322688344173,0.004282380666711093,0.005306222602189964,-0.020796398629326626,0.011897074833472548,-0.04090308059389231,0.009299651077497221,0.23574306278601506
IGTI11,2025-12-10,Comunicado ao Mercado,MOU vinculante desinvestimentos,0.009074070934501235,0.001333012791697034,0.001333012791697034,0.007847659487127246,0.003923829743563623,0.012627300642942962,0.004209100214314321,-0.021340220088365836,0.006172589843770056,0.6115373441364477
SMTO3,2025-12-10,Fato Relevante,Encerramento do período de moagem - Safra 2025/26,0.016007739097189846,0.13393638604661032,0.13393638604661032,0.09457689372579785,0.08664793918371139,0.10975775045401996,0.06282557836521496,0.18821028549767446,0.04448821168988323,4.17772694138994
SBSP3,2025-12-10,Comunicado ao Mercado,Atingimento do Fator U,0.012186990721145317,-0.020242285977230774,0.020242285977230774,-0.02505581822930384,0.01252790911465192,-0.029325595265733737,0.009775198421911246,-0.013347513669199968,0.006859383365495665,-1.4537747162946248
PETR4,2025-12-11,Comunicado ao Mercado,Petrobras informa sobre a forma de distribuição da remuneração aos acionistas relativa ao 3T25,0.010856239363982832,-0.016933726406221025,0.016933726406221025,-0.017221333197017914,0.008610666598508957,-0.018839115461206864,0.0062797051537356215,-0.026968122358691945,0.00992127363155402,-1.1216887428886677
COGN3,2025-12-11,Comunicado ao Mercado,Conclusão da Tender Offer,0.01907022256774272,-0.0012996819091017722,0.0012996819091017722,0.00018647541232298106,0.0013929196152632627,-0.002812761648043659,0.0019283587636310551,-0.03399789488825125,0.00692860673266094,0.006914341356517529
BPAC11,2025-12-11,Comunicado ao Mercado,Aquisição de Participação Acionaria,0.01419883085973894,0.02376984840337918,0.02376984840337918,0.017112570195117395,0.015213563305820483,0.02924627755543458,0.014186944657319385,-0.0010647010604567693,0.013765771051285193,0.8522120270345123
B3SA3,2025-12-11,Comunicado ao Mercado,Dados Operacionais - Novembro 2025,0.011437496380027693,0.00735417813170042,0.00735417813170042,-0.0031192713992750443,0.008913813831337943,-0.0049328185603150655,0.006547058274571968,-0.04271806849553774,0.009652466787818182,-0.19284447273270253
SUZB3,2025-12-11,Fato Relevante,Projeção DTO,0.010876148840127536,-0.042267935316971504,0.042267935316971504,-0.05252814697444767,0.026264073487223837,-0.029542703521351105,0.02517119680918142,0.030270708162434226,0.025675094580842717,-3.415088325359846
IGTI11,2025-12-11,Comunicado ao Mercado,MOU vinculante desinvestimentos,0.008532781577302744,0.0067903215252288675,0.0067903215252288675,-0.0021717716858880264,0.00787620736817288,-0.0004793873966457349,0.005814933008529351,-0.017749527044486707,0.006469474000502097,-0.17997349075069125
SUZB3,2025-12-11,Comunicado ao Mercado,Apresentação Suzano Investor Day 2025,0.010876148840127536,-0.042267935316971504,0.042267935316971504,-0.05252814697444767,0.026264073487223837,-0.029542703521351105,0.02517119680918142,0.030270708162434226,0.025675094580842717,-3.415088325359846
OIBR3,2025-12-12,Fato Relevante,Decisão Monocrática - Prorrogação do Stay,0.06396142243790479,-0.0421250268600787,0.0421250268600787,-0.03328864304481806,0.02548070533766967,0.031167226612983073,0.03847242677771349,-0.07969579990587061,0.028203348491984637,-0.3680128479997624
RENT3,2025-12-12,Fato Relevante,Juros sobre o capital próprio e 17º programa de recompra de ações,0.016179647443504818,0.002362725418244775,0.002362725418244775,-0.006499537559553003,0.0056124941980212764,0.010862138115108578,0.009528888023568044,-0.03413008011294101,0.009343600056097523,-0.28405236263547656
ENGI11,2025-12-12,Fato Relevante,"Aquisição pela Energisa da totalidade das ações preferenciais de emissão da EPM, de titularidade do acionista minoritário Itaú Unibanco S.A.",0.008131001298366506,0.0052098719282923246,0.0052098719282923246,0.004542673032551538,0.0029385354120165554,0.009857159732539214,0.0037305191746735953,-0.01151874057177405,0.0037624191190339055,0.3950503496630561
TOTS3,2025-12-12,Comunicado ao Mercado,Fitch Afirma o Rating &ampaposAAA(BRA)&ampapos da TOTVS,0.013491823848417763,0.008417807936035936,0.008417807936035936,0.008840198623187814,0.004420099311593907,0.014239387222686518,0.004746462407562172,-0.03717929877917234,0.00914328267092466,0.46331500201324954
B3SA3,2025-12-12,Fato Relevante,Programa de Recompra e Equity Swap,0.011200033414154445,-0.010879921407361371,0.010879921407361371,-0.019470048461700872,0.009735024230850436,-0.011912851188951459,0.009009081911483427,-0.044591808113469765,0.008744308286126884,-1.2292287699695916
EGIE3,2025-12-12,Fato Relevante,Instalação Comitê de Partes Relacionadas - Jirau,0.015098044113818243,-0.0009040419106226766,0.0009040419106226766,0.010379255812683702,0.006093669816964527,0.011062424247830863,0.0042901693563587385,0.030818478948732665,0.007664270448297434,0.48610549243934265
RDOR3,2025-12-12,Fato Relevante,"Distribuição de Juros sobre Capital Próprio, Dividendos Intermediários e Dividendos Intercalares",0.012612710270019038,0.005472078590365912,0.005472078590365912,0.03989640965753731,0.019948204828768655,0.041165408856645894,0.013721802952215298,0.013951532655374825,0.014055238698929995,2.236713696730188
B3SA3,2025-12-12,Fato Relevante,Guidance 2026,0.011200033414154445,-0.010879921407361371,0.010879921407361371,-0.019470048461700872,0.009735024230850436,-0.011912851188951459,0.009009081911483427,-0.044591808113469765,0.008744308286126884,-1.2292287699695916
RDOR3,2025-12-15,Fato Relevante,Programa de Recompra de Ações,0.012799349935007883,0.03451017488673197,0.03451017488673197,0.035694016401360926,0.017847008200680463,0.041233896437982684,0.013744632145994229,-0.017019457935561467,0.017148149653351426,1.9719346039717922
KLBN11,2025-12-15,Comunicado ao Mercado,CDP,0.011822813038280425,0.017702718875913747,0.017702718875913747,0.028382136992429023,0.014191068496214512,0.022764843839085648,0.011333143381924133,0.05594422609771381,0.015296962399059177,1.6974980038110372
KLBN11,2025-12-15,Comunicado ao Mercado,Closing Plateau,0.011822813038280425,0.017702718875913747,0.017702718875913747,0.028382136992429023,0.014191068496214512,0.022764843839085648,0.011333143381924133,0.05594422609771381,0.015296962399059177,1.6974980038110372
BPAC11,2025-12-15,Comunicado ao Mercado,Ajuste da relação de troca,0.014303966572148639,0.003278464399459613,0.003278464399459613,-0.010860201960831185,0.008708565379875206,-0.01801197046347073,0.008189633087463318,-0.035182317352885205,0.011242049667509739,-0.5368666385526681
GOAU4,2025-12-15,Fato Relevante,Aumento do Capital Social com Bonificação em Ações,0.012621809892559496,0.007553427255010254,0.007553427255010254,0.043101569980412965,0.021550784990206483,0.0332757305124099,0.017642469816138675,0.05322479482094737,0.011484482727587897,2.41466260959158
BRKM5,2025-12-15,Fato Relevante,Braskem comunica sobre comunicação enviada pela Novonor,0.03493097134975303,-0.035886806129784704,0.035886806129784704,-0.023932071528553093,0.02392077036550816,-0.02819925777215666,0.017369575658206626,0.04166201552005786,0.024948333162138157,-0.4844563266289198
HAPV3,2025-12-15,Comunicado ao Mercado,Ratings,0.018404449876050624,0.027962780288216152,0.027962780288216152,0.008981090360366324,0.02347223510803299,0.051710801083737705,0.02989139364647912,-0.0037982251218726115,0.015627569880573417,0.3450573061968056
ITSA4,2025-12-15,Fato Relevante,Aumento do capital com bonificação em ações,0.005763386019929376,0.004825447906056745,0.004825447906056745,0.0022082728188711053,0.0037213114966211927,-0.0019992148515568997,0.0038833702212234637,0.015650118659092754,0.0034807448055773384,0.2709318236769477
ASAI3,2025-12-15,Comunicado ao Mercado,Decisão judicial sobre pedido de tutela de urgência requerido por Assaí na Medida Cautelar.,0.02085191968788247,-0.04315944095417267,0.04315944095417267,-0.029655314897098883,0.02833178350562323,-0.004266901928183284,0.027350659993387354,-0.08606122109528186,0.01928101739093783,-1.0056375900079313
BPAC11,2025-12-15,Comunicado ao Mercado,Aprovação BCB,0.014303966572148639,0.003278464399459613,0.003278464399459613,-0.010860201960831185,0.008708565379875206,-0.01801197046347073,0.008189633087463318,-0.035182317352885205,0.011242049667509739,-0.5368666385526681
RAIL3,2025-12-15,Comunicado ao Mercado,Alienação e Aquisição de participação acionária relevante,0.016996149762609124,-0.006156147524287885,0.006156147524287885,-0.048805868789932365,0.024402934394966182,-0.05411190799374897,0.01803730266458299,-0.0580092526486279,0.011365686068375803,-2.0305163972480895
PETR4,2025-12-15,Comunicado ao Mercado,Petrobras informa sobre Braskem,0.011258607469755813,-0.0033037897310694746,0.0033037897310694746,-0.017041563506926198,0.008520781753463099,-0.01758974770731858,0.0058632492357728605,-0.0017194888851474518,0.008038122328029335,-1.0703104402688686
CSAN3,2025-12-15,Fato Relevante,Alienação e contratação de TRS de ações da Rumo,0.03007485583583752,-0.009418828519866244,0.009418828519866244,-0.017080386361848034,0.008540193180924017,-0.05866401445116815,0.019554671483722717,-0.06159884904465586,0.010266474840775976,-0.40158653087730195
B3SA3,2025-12-15,Comunicado ao Mercado,Adesão voluntária e antecipada do Relatório de Informações Financeiras Relacionadas à Sustentabilidade,0.011919434844516947,-0.008398734188982359,0.008398734188982359,-0.018725397030969686,0.009362698515484843,-0.02944955564236129,0.009816518547453764,-0.041978929269184714,0.008217894275790234,-1.1108626703975002
PETR4,2025-12-16,Comunicado ao Mercado,Petrobras anuncia assinatura de parceria estratégica no segmento de energia renovável no Brasil,0.01126070303237388,-0.014079229853000447,0.014079229853000447,0.0025574597054061586,0.015357959705703526,-0.0008036969394202564,0.011359025352077822,-0.0034587486233547066,0.008166589105980993,0.16059362324936605
TIMS3,2025-12-16,Fato Relevante,Cancelamento de Ações em Tesouraria,0.011285625075203086,-0.01826773111895231,0.01826773111895231,-0.014445939053642314,0.011044761592131152,-0.017586070077616926,0.008409884736078971,-0.04560530807373685,0.009515977558316575,-0.9051179174720404
TIMS3,2025-12-16,Fato Relevante,Resolution on Proceeds: Payment of IOC and Advance Payment of Dividends,0.011285625075203086,-0.01826773111895231,0.01826773111895231,-0.014445939053642314,0.011044761592131152,-0.017586070077616926,0.008409884736078971,-0.04560530807373685,0.009515977558316575,-0.9051179174720404
TIMS3,2025-12-16,Fato Relevante,Cancellation of Tresuary Shares,0.011285625075203086,-0.01826773111895231,0.01826773111895231,-0.014445939053642314,0.011044761592131152,-0.017586070077616926,0.008409884736078971,-0.04560530807373685,0.009515977558316575,-0.9051179174720404
B3SA3,2025-12-16,Comunicado ao Mercado,B3 Day 2025,0.012309730358730437,-0.011063882808860684,0.011063882808860684,-0.032348652673694814,0.016174326336847407,-0.040824088474097145,0.013608029491365714,-0.0336779939267112,0.007326363163993922,-1.8582008704678927
TIMS3,2025-12-16,Fato Relevante,Deliberação de Proventos: JSCP E Antecipação de Dividendos,0.011285625075203086,-0.01826773111895231,0.01826773111895231,-0.014445939053642314,0.011044761592131152,-0.017586070077616926,0.008409884736078971,-0.04560530807373685,0.009515977558316575,-0.9051179174720404
ITUB4,2025-12-16,Comunicado ao Mercado,Resgate antecipado de Notas Subordinadas Nível 2,0.006866653591507082,0.0038192532548894306,0.0038192532548894306,0.0049408861809524165,0.0024704430904762082,0.007531243937372225,0.0025104146457907415,0.015540829147529679,0.0028718122388383008,0.5087972004214002
BRAV3,2025-12-16,Fato Relevante,Esclarecimento acerca de notícia divulgada na mídia,0.019671929120268935,0.046854054003771295,0.046854054003771295,0.09226825898239194,0.04613412949119597,0.10775828624980632,0.03591942874993544,0.16377083484617844,0.029047344735969344,3.3165792340875395
RENT3,2025-12-17,Comunicado ao Mercado,Juros sobre o capital próprio - valor por ação,0.013962463816882589,-0.02286676443088018,0.02286676443088018,-0.02298875427491657,0.011494377137458284,-0.03199146237292023,0.01066382079097341,-0.01493699976474825,0.007450271357284141,-1.1642289106002581
CYRE3,2025-12-17,Fato Relevante,Deferimento do pedido de waiver B3,0.013282882461936613,-0.004886285608854086,0.004886285608854086,-0.027735902392162944,0.013867951196081472,-0.043084357659965544,0.014361452553321849,-0.08808811969026553,0.014681353281710921,-1.4765051727309482
SBSP3,2025-12-17,Comunicado ao Mercado,Questionamentos CVM/B3,0.012679560369213782,0.010922437029261683,0.010922437029261683,0.017405974595916137,0.008702987297958069,0.01369359330596082,0.0070394519619571515,0.030067385200712053,0.0070058561884712095,0.970686862284031
PRIO3,2025-12-17,Fato Relevante,Cancelamento de Ações em Tesouraria,0.014321182893738026,0.006337856044756576,0.006337856044756576,0.005059110867102923,0.003808300611205115,-0.004244861351776253,0.005640191147096469,0.051844714068661354,0.01221627069169457,0.24979302530011177
RENT3,2025-12-17,Comunicado ao Mercado,DEFERIMENTO DE PEDIDO DE PERMISSÃO ESPECIAL PERANTE A B3 PARA EMISSÃO DE AÇÕES  PREFERENCIAIS RESGATÁVEIS,0.013962463816882589,-0.02286676443088018,0.02286676443088018,-0.02298875427491657,0.011494377137458284,-0.03199146237292023,0.01066382079097341,-0.01493699976474825,0.007450271357284141,-1.1642289106002581
BBSE3,2025-12-17,Fato Relevante,Lucro ou Prejuízo e Atribuição de Proventos em Dinheiro,0.008545215779376366,-0.005901897296840724,0.005901897296840724,0.003990803952605201,0.007897299273143324,-0.0006471015657098771,0.006810834688200575,0.012425383948848269,0.005963937742139539,0.3302344387936755
PRIO3,2025-12-17,Fato Relevante,Programa de Recompra de Ações,0.014321182893738026,0.006337856044756576,0.006337856044756576,0.005059110867102923,0.003808300611205115,-0.004244861351776253,0.005640191147096469,0.051844714068661354,0.01221627069169457,0.24979302530011177
PETR4,2025-12-18,Fato Relevante,Petrobras informa sobre novos contratos comerciais com a Braskem,0.011297400781717249,-0.00821858453326445,0.00821858453326445,-0.006869932588452308,0.004783618239038295,0.009609506395483766,0.008682225154004223,0.007182707387369218,0.005367323323133322,-0.42999058043957233
BBDC4,2025-12-18,Fato Relevante,Aprovação de proposta para pagamento de juros sobre o capital próprio complementares,0.008342842247621777,-0.0007012271968044968,0.0007012271968044968,0.003850542283452001,0.002626498338530497,0.005784315994333677,0.0023955901293142234,-0.013774172135730548,0.006480656453136718,0.3263569511518203
COGN3,2025-12-18,Fato Relevante,Distribuição de Dividendos e Bonificação de Ações,0.01922748960012813,-0.018489175680836786,0.018489175680836786,-0.008299187250750604,0.014339582055461484,-0.004987246698627622,0.01066370155434865,-0.04765313217550455,0.02222113674536288,-0.30520945299606794
BRKM5,2025-12-18,Fato Relevante,Celebração ou Extinção de Contrato,0.035976998426349965,-0.017259331385822342,0.017259331385822342,0.04436467406996208,0.03944166842080338,0.043464093449359587,0.02659463915406975,0.05773471532418948,0.0383349300329204,0.8719616213737557
CVCB3,2025-12-18,Comunicado ao Mercado,Participação em Live,0.024022377021408855,-0.003068137601415555,0.003068137601415555,0.03494947321356727,0.02054287420819919,0.05272917732375941,0.019621817508863507,0.07176914890200982,0.01699151126513407,1.0287495482310791
CSNA3,2025-12-18,Fato Relevante,Alienação de participação Societária na MRS,0.02442171660278188,-0.0014359640599469433,0.0014359640599469433,-0.038453440062150464,0.019226720031075232,-0.0397010362705867,0.013233678756862233,-0.09183103399727223,0.015305172332878704,-1.113381531288417
ITUB4,2025-12-18,Fato Relevante,Bonificação em ações,0.006865042565029285,0.001032844943328056,0.001032844943328056,0.006463338920589347,0.0032316694602946734,0.007587907100225647,0.0025293023667418823,0.00866165367872213,0.0025487749156986755,0.665730872979106
SUZB3,2025-12-19,Comunicado ao Mercado,Celebração de Acordo de Acionistas,0.01155696036437386,-0.004216075731427543,0.004216075731427543,-0.004896927862224328,0.002448463931112164,0.05079456055404736,0.02019613875949867,-0.0017733223916339387,0.002295379844968064,-0.2996160572666087
SUZB3,2025-12-19,Fato Relevante,"Celebração, Alteração ou Rescisão de Acordo de Acionistas",0.01155696036437386,-0.004216075731427543,0.004216075731427543,-0.004896927862224328,0.002448463931112164,0.05079456055404736,0.02019613875949867,-0.0017733223916339387,0.002295379844968064,-0.2996160572666087
SBSP3,2025-12-19,Comunicado ao Mercado,Apresentação Institucional - Dezembro 2025,0.012330542140751325,0.0026476240325719437,0.0026476240325719437,0.006828941840694854,0.003414470920347427,0.013354089750111865,0.0044513632500372885,0.005925288704344584,0.0058589145002165485,0.3916122282997726
SBSP3,2025-12-19,Fato Relevante,Aprovação de Pagamento de JCP e Aumento de Capital Social,0.012330542140751325,0.0026476240325719437,0.0026476240325719437,0.006828941840694854,0.003414470920347427,0.013354089750111865,0.0044513632500372885,0.005925288704344584,0.0058589145002165485,0.3916122282997726
TOTS3,2025-12-19,Comunicado ao Mercado,Aquisição da TBDC,0.013839259169459352,-0.025077929548199745,0.025077929548199745,-0.04413803610989353,0.022069018054946765,-0.05904646542578465,0.019682155141928215,-0.07255026564541123,0.0131050112740903,-2.255200532008079
MULT3,2025-12-19,Comunicado ao Mercado,"Multiplan anuncia a conclusão da venda de 20,0% do ParkShoppingSãoCaetano",0.007128522803302533,0.001521013365961994,0.001521013365961994,-0.023813345067541764,0.013427685899732877,-0.025939821120042898,0.00966061595065563,-0.012988481378956064,0.00864371778787798,-2.3621412520687954
BRAV3,2025-12-19,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,0.019656143349511927,3.26925331467845e-05,3.26925331467845e-05,0.017376780992032256,0.008688390496016128,0.07698235101251186,0.025660783670837285,0.08374801229465714,0.01564652329367983,0.6251093846934428
GGBR4,2025-12-19,Fato Relevante,Conclusão Programa de Recompra de Ações 2025,0.012518405594859387,-0.0063002279802461345,0.0063002279802461345,0.0047441774548705636,0.008672316707681416,0.007022801785438206,0.006541085915310159,-0.021459347555477064,0.007258026404285076,0.26797662242776954
ENGI11,2025-12-19,Fato Relevante,Incorporação da Rede Power e Aumento de Capital da Rede Energia,0.00772639652993858,-0.004208096651601045,0.004208096651601045,-0.0262481056992855,0.01312405284964275,-0.02600217116951536,0.008831346743018545,-0.0296405762815627,0.0070399997619590045,-2.402182370701285
ENGI11,2025-12-19,Comunicado ao Mercado,"Boletim de Relações com Investidores, base novembro 2025",0.00772639652993858,-0.004208096651601045,0.004208096651601045,-0.0262481056992855,0.01312405284964275,-0.02600217116951536,0.008831346743018545,-0.0296405762815627,0.0070399997619590045,-2.402182370701285
RADL3,2025-12-22,Fato Relevante,Aprovação de aumento de capital com bonificação em ações aos acionistas,0.02609519089084756,0.009230989380728454,0.009230989380728454,-0.011709755893685884,0.015085867327571396,-0.01843364074509735,0.012298539835518088,0.008534820272398663,0.01046148074500662,-0.3173016757416599
BBSE3,2025-12-22,Comunicado ao Mercado,Informativo mensal de desempenho - Outubro,0.008438803491761649,-0.004211535840101501,0.004211535840101501,0.004763549274410625,0.006593310477306814,0.003629953217915467,0.0047734056703695954,0.012737860615924902,0.006647428526748431,0.39914876531256344
HAPV3,2025-12-22,Fato Relevante,Processo Sucessório da Administração,0.05816059302720023,-0.001980458488304011,0.001980458488304011,-0.010804633815369854,0.005402316907684927,-0.005717635494612648,0.005297210712042353,0.051719234681477,0.012221417052036119,-0.1313609342929577
MULT3,2025-12-22,Fato Relevante,Declaração de Juros sobre o Capital Próprio,0.007105863527710227,-0.025400419923154074,0.025400419923154074,-0.012627275985003013,0.019086781930652566,-0.011221753751227127,0.013193028698360343,-0.01824283482220054,0.008901346878250864,-1.2565443231622087
CYRE3,2025-12-22,Comunicado ao Mercado,Encerramento do Programa de Recompra,0.013145435832553188,-0.02313252064512886,0.02313252064512886,-0.028153056806195936,0.014076528403097968,-0.05876688203100625,0.019588960677002085,-0.24396587423354826,0.04546934301043989,-1.5143824542882978
MGLU3,2025-12-22,Fato Relevante,Bonificação de Ações,0.030171735630052463,-0.021312210709524396,0.021312210709524396,-0.020987233283812856,0.010818594067617968,-0.03784272130346723,0.012830892051630105,-0.015402958644610946,0.009011178906525096,-0.49185817996318826
RAIL3,2025-12-22,Comunicado ao Mercado,Alienação e Aquisição de participação acionária relevante,0.019329582148163018,8.52678845796092e-05,8.52678845796092e-05,0.0022567566474394965,0.0011283783237197482,-0.009564515556237392,0.004692676283705462,0.020937405750671732,0.004421003872156519,0.08255573848728746
BPAC11,2025-12-22,Comunicado ao Mercado,Ajuste da relação de troca,0.014154092204098058,-0.010754957735180004,0.010754957735180004,-0.010069880408575803,0.005720017530892103,-0.0164630417962542,0.005944398816487534,-0.02347255692491227,0.005225751984292999,-0.5030686970217636
BRKM5,2025-12-22,Fato Relevante,Braskem comunica sobre Programa Especial de Sustentabilidade da Indústria Química (PRESIQ),0.036112907085275585,0.021156385987808037,0.021156385987808037,-0.04779177170256791,0.045052271839091995,0.013455259759791158,0.05045052504684768,-0.008446591376727538,0.02833287406740995,-0.9357841443228477
PSSA3,2025-12-22,Comunicado ao Mercado,Relatório Setorial Mensal - Out/25,0.014182535402843794,0.0044043544564813285,0.0044043544564813285,0.025693188049136968,0.012846594024568484,0.004241822519927378,0.015714851192782184,0.05491404388120865,0.009152340646868108,1.280999975237362
SANB11,2025-12-22,Fato Relevante,Alteração de DRI,0.009598971892340557,0.013038634975257053,0.013038634975257053,0.03620769122266172,0.01810384561133086,0.039614852459942014,0.013204950819980672,0.023541047631195994,0.013618990289988468,2.6672339789933406
CSAN3,2025-12-22,Fato Relevante,Alienação e contratação de TRS de ações da Rumo,0.030203631559413805,-0.01548343972805684,0.01548343972805684,-0.019961177801027644,0.009980588900513822,-0.026047888110200975,0.008682629370066992,-0.009512031756752217,0.00830074840393618,-0.4673174533933747
PETR4,2025-12-23,Comunicado ao Mercado,Petrobras informa sobre Braskem,0.011111873314746858,-0.004582898457245121,0.004582898457245121,-0.0029486001590390077,0.0031085983777256175,0.0016909633768292128,0.0036189200971064855,-0.013035369177172103,0.007029992707206637,-0.18763489363194857
PETR4,2025-12-23,Comunicado ao Mercado,Petrobras informa sobre resgate de títulos globais,0.011111873314746858,-0.004582898457245121,0.004582898457245121,-0.0029486001590390077,0.0031085983777256175,0.0016909633768292128,0.0036189200971064855,-0.013035369177172103,0.007029992707206637,-0.18763489363194857
OIBR3,2025-12-23,Fato Relevante,Antecipação dos Efeitos da Falência da Serede,0.0957036985736987,0.13154160061750503,0.13154160061750503,0.1494058123109762,0.0747029061554881,0.046820929176054675,0.08399689848196591,0.2828461958709274,0.04714103264515457,1.1038848509331218
OIBR3,2025-12-23,Comunicado ao Mercado,Leilão Reverso de Créditos Extraconcursais,0.0957036985736987,0.13154160061750503,0.13154160061750503,0.1494058123109762,0.0747029061554881,0.046820929176054675,0.08399689848196591,0.2828461958709274,0.04714103264515457,1.1038848509331218
B3SA3,2025-12-23,Fato Relevante,Revisão de Projeções para 2025,0.012279089268498234,0.001936178294619062,0.001936178294619062,0.013668962793575231,0.006834481396787616,0.007380781496490041,0.0066523813635534735,0.05657719510569874,0.009429532517616456,0.7871443941628552
YDUQ3,2025-12-23,Comunicado ao Mercado,Liquidação da 12ª emissão de debêntures simples,0.0238305750921664,0.02475224162113559,0.02475224162113559,0.025575845069141873,0.012787922534570936,0.0008690545990938919,0.016760878513063283,0.07325181148242946,0.012208635247071576,0.7588928682175028
BRKM5,2025-12-23,Fato Relevante,Braskem comunica sobre correspondência enviada pela Petrobras,0.03611225205807011,-0.06890679197386766,0.06890679197386766,-0.028442690900407894,0.054685446523663715,-0.007247181241917873,0.043522134235272486,-0.05817608994014537,0.02959527521168954,-0.5569306389014539
LIGT3,2025-12-29,Fato Relevante,Alteração de DRI,0.034280528680124246,0.03863376926467543,0.03863376926467543,0.05165797464653724,0.02582898732326862,0.07137920927780499,0.02379306975926833,0.05043115272835742,0.020950813798000723,1.0655525332113063
RDOR3,2025-12-29,Comunicado ao Mercado,REFERENTE À DISPONIBILIZAÇÃO DO RELATÓRIO DE CLASSIFICAÇÃO DE RISCO (RATING) NO ÂMBITO DA OFERTA DE DISTRIBUIÇÃO PÚBLICA DA 39ª EMISSÃO DE DEBÊNTURES SIMPLES,0.012736553302531506,-0.016345063603848804,0.016345063603848804,-0.025215737411655725,0.012607868705827863,-0.0348021265639477,0.011600708854649233,-0.027678839399990322,0.013728286228086403,-1.3999249634402398
RENT3,2025-12-29,Fato Relevante,Aumento de capital e bonificação||Criação de ações preferenciais,0.013032013283509461,0.00702937440366269,0.00702937440366269,-0.031183608522303348,0.022621178664814365,-0.03565421561934743,0.016570988142224272,-0.029216731838243283,0.012092453484292477,-1.691998048827135
VIVT3,2025-12-29,Comunicado ao Mercado,Recálculo do montante por ação do JSCP 16.12.2025,0.011912019051120992,0.00151222367761162,0.00151222367761162,0.003932163736436387,0.0019660818682181937,0.015305089436793984,0.005101696478931328,-0.011365978453884991,0.00504247954598126,0.23341631933575052
LIGT3,2025-12-29,Comunicado ao Mercado,Renúncia de Membro do Conselho de Administração,0.034280528680124246,0.03863376926467543,0.03863376926467543,0.05165797464653724,0.02582898732326862,0.07137920927780499,0.02379306975926833,0.05043115272835742,0.020950813798000723,1.0655525332113063
BRKM5,2025-12-30,Comunicado ao Mercado,Braskem comunica a respeito da revisão da nota de crédito em escala global da Companhia pela agência Fitch Ratings,0.03534983478425757,-0.009248491309723977,0.009248491309723977,-0.01624074665459383,0.008120373327296915,0.005487628180571925,0.012656373829919862,0.019134381623797075,0.02043601917980753,-0.32486550958677196
CSAN3,2025-12-30,Fato Relevante,Renegociação Operação de Preferenciais - Cosan Dez (Compass),0.030261304552074257,-0.001502008763824749,0.001502008763824749,-0.001512859408939306,0.000756429704469653,-0.00967758447230343,0.00322586149076781,-0.04725498400726681,0.010641254060735704,-0.0353505297566403
SLCE3,2025-12-30,Fato Relevante,Consumação Operação de Associação c/ Fundos de Investimento em Participações,0.009798301120487038,-0.005713661970520239,0.005713661970520239,0.03333058959564088,0.02237895676834068,0.03527053971143401,0.01556595455082483,0.00998696089815123,0.01312024080288719,2.4053441136591602
SLCE3,2025-12-30,Fato Relevante,Fato Relevante Bonificação de Ações,0.009798301120487038,-0.005713661970520239,0.005713661970520239,0.03333058959564088,0.02237895676834068,0.03527053971143401,0.01556595455082483,0.00998696089815123,0.01312024080288719,2.4053441136591602
CYRE3,2025-12-31,Fato Relevante,Aprovação de capitalização de reservas com bonificação em ações PN resgatáveis,0.013023590397440126,-0.20769742949117245,0.20769742949117245,-0.16762320157776406,0.12388582870229042,-0.15293843735806018,0.08748547387476158,-0.20518733215302223,0.050165284031983594,-9.10098512796701
CSNA3,2025-12-31,Comunicado ao Mercado,Conclusão da Alienação Adicional das Ações da MRS Logística S.A.,0.02293256974480228,-0.019615625648552237,0.019615625648552237,0.009352956255141771,0.024292103776123123,0.00654016767978173,0.01713233204253543,0.08729459646175011,0.02439062859645674,0.28839065424191535
PRIO3,2026-01-02,Fato Relevante,Aumento de Capital por Exercício de Opções de Compra de Ações,0.014093148886530252,0.012052304197084345,0.012052304197084345,-0.005377359910381751,0.01474098415227522,0.0010771071746016186,0.01197881179651127,0.033455271446045244,0.015485223311131472,-0.26980256067157526
