Data_Entrega,Ano,Ticker,Nome_Companhia,Codigo_CVM,Categoria,Tipo,Especie,Assunto,Protocolo_Entrega,Link_Download
2018-01-18,2018,MRFG3,MARFRIG GLOBAL FOODS SA,20788,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resultado da liquidação das ofertas de compra à vista dos Bonds 2018 e 2019,020788IPE180120180104311805-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594024&numSequencia=136820&numVersao=1
2018-01-18,2018,NTCO3,NATURA COSMETICOS SA,19550,Fato Relevante,,,Emissão no mercado de capitais internacional de títulos representativos de dívida da Companhia,019550IPE180120180104311805-03,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594017&numSequencia=136813&numVersao=1
2018-01-18,2018,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Renúncia de Conselheiro independente,020931IPE180120180104311811-29,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594096&numSequencia=136892&numVersao=1
2018-01-18,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE180120180104311811-50,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594101&numSequencia=136897&numVersao=1
2018-01-18,2018,ABEV3,AMBEV S.A.,23264,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Conclusão da operação com a E. León Jimenes, S.A.",023264IPE180120180104311809-55,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594098&numSequencia=136894&numVersao=1
2018-01-19,2018,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Fato Relevante,,,Arsesp divulga cronograma de eventos da etapa final da 2ª Revisão Tarifária Ordinária da Sabesp,014443IPE190120180104311913-68,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594188&numSequencia=136984&numVersao=1
2018-01-19,2018,NTCO3,NATURA COSMETICOS SA,19550,Fato Relevante,,,Issuance of debt instruments in the international capital market,019550IPE190120180104311912-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594184&numSequencia=136980&numVersao=1
2018-01-19,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Fato Relevante,,,Projeto de Lei - Desestatização Eletrobras,002437IPE190120180204311912-46,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594187&numSequencia=136983&numVersao=2
2018-01-19,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Tratativas para reorganização societária da Braskem,009512IPE190120180104311911-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594166&numSequencia=136962&numVersao=1
2018-01-19,2018,YDUQ3,YDUQS PARTICIPACOES S.A.,21016,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Ensino a Distância,021016IPE190120180104311911-48,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594168&numSequencia=136964&numVersao=1
2018-01-19,2018,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,023159IPE190120180104311904-93,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594107&numSequencia=136903&numVersao=1
2018-01-19,2018,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Discussões para reorganização societária,004820IPE190120180104311911-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594171&numSequencia=136967&numVersao=1
2018-01-19,2018,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,004820IPE190120180104311911-54,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594180&numSequencia=136976&numVersao=1
2018-01-19,2018,CCRO3,CCR S.A.,18821,Fato Relevante,,,Resultado do Leilão das Linhas 5-Lilás e 17-Ouro da rede metroviária de São Paulo.,018821IPE190120180104311910-31,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594160&numSequencia=136956&numVersao=1
2018-01-19,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE190120180104311911-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594179&numSequencia=136975&numVersao=1
2018-01-22,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,020087IPE220120180104312204-94,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594196&numSequencia=136992&numVersao=1
2018-01-22,2018,ITUB4,ITAÚ UNIBANCO HOLDING S.A.,19348,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,CONVITE PARA A TELECONFERÊNCIA SOBRE OS RESULTADOS DO 4º TRIMESTRE DE 2017,019348IPE220120180104312207-35,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594211&numSequencia=137007&numVersao=1
2018-01-22,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,020087IPE220120180104312205-16,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594198&numSequencia=136994&numVersao=1
2018-01-22,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Fitch Ratings mantém classificação de risco da Petrobras,009512IPE220120180104312211-14,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594268&numSequencia=137064&numVersao=1
2018-01-22,2018,EMBR3,EMBRAER S.A.,20087,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resultados de testes em voo confirmam o E190-E2 como o avião mais eficiente de corredor único,020087IPE220120180104312211-02,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594250&numSequencia=137046&numVersao=1
2018-01-23,2018,IGTI11,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,20494,Fato Relevante,,,Projeções 2018 - Inglês,020494IPE230120180104312311-23,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594352&numSequencia=137148&numVersao=1
2018-01-23,2018,BRKM5,BRASKEM S.A.,4820,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Respota a matéria publicada na Coluna do Broadcast - Oferta Secundária,004820IPE230120180104312313-21,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594375&numSequencia=137171&numVersao=1
2018-01-23,2018,COGN3,COGNA EDUCAÇÃO S.A.,17973,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação para analistas e investidores,017973IPE230120180104312305-39,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594315&numSequencia=137111&numVersao=1
2018-01-23,2018,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Global 100 Most Sustainable,017329IPE230120180104312310-72,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594342&numSequencia=137138&numVersao=1
2018-01-23,2018,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Mudança de liderança na América do Norte,003980IPE230120180104312311-56,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594355&numSequencia=137151&numVersao=1
2018-01-23,2018,RENT3,LOCALIZA RENT A CAR SA,19739,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Resposta ao Ofício nº 015/2018-CVM- Solicitação de Esclarecimentos,019739IPE230120180104312310-15,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594340&numSequencia=137136&numVersao=1
2018-01-23,2018,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,"Boletim de Relações com Investidores, edição de janeiro de 2018",015253IPE230120180104312304-88,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594283&numSequencia=137079&numVersao=1
2018-01-23,2018,IGTI11,IGUATEMI EMPRESA DE SHOPPING CENTERS S/A,20494,Fato Relevante,,,Projeções 2018,020494IPE230120180104312311-66,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594357&numSequencia=137153&numVersao=1
2018-01-24,2018,YDUQ3,YDUQS PARTICIPACOES S.A.,21016,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação Corporativa - Janeiro 2018,021016IPE230120180104312411-52,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594463&numSequencia=137259&numVersao=1
2018-01-25,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Associação da Petrobras ao Oil and Gas Climate Initiative (OGCI),009512IPE250120180104312510-88,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594520&numSequencia=137316&numVersao=1
2018-01-25,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,002437IPE250120180104312511-58,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594525&numSequencia=137321&numVersao=1
2018-01-25,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Despacho ANEEL 149,002437IPE250120180104312511-61,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594524&numSequencia=137320&numVersao=1
2018-01-26,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Petrobras anuncia precificação de título no mercado internacional,009512IPE260120180104312512-59,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594527&numSequencia=137323&numVersao=1
2018-01-26,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Resgate de Títulos com vencimento em 2019,009512IPE260120180104312611-54,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594580&numSequencia=137376&numVersao=1
2018-01-29,2018,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Eleição de Conselheiro Independente,020931IPE290120180104312910-92,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594666&numSequencia=137462&numVersao=1
2018-01-29,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Adesão ao Programa de Parcelamento instituído pela Lei n.º 13.586/2017,009512IPE290120180104312910-26,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594673&numSequencia=137469&numVersao=1
2018-01-29,2018,VBBR3,VIBRA ENERGIA S/A,24295,Fato Relevante,,,Juros sobre capital próprio / Distribution of interest on net equity,024295IPE290120180104312904-99,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594581&numSequencia=137377&numVersao=1
2018-01-29,2018,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação para Audiência Pública da ARSESP,014443IPE290120180104312907-90,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594591&numSequencia=137387&numVersao=1
2018-01-29,2018,SBSP3,CIA SANEAMENTO BÁSICO ESTADO SÃO PAULO,14443,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação de resultados do 3T17,014443IPE141120170304305312-66,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594691&numSequencia=137487&numVersao=3
2018-01-29,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Fato Relevante,,,Reservas Provadas da Petrobras em 2017,009512IPE290120180104312910-85,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594672&numSequencia=137468&numVersao=1
2018-01-29,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Eleição do Diretor Executivo de Desenvolvimento da Produção &amp Tecnologia e do Diretor Executivo de Assuntos Corporativos,009512IPE290120180104312910-84,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594670&numSequencia=137466&numVersao=1
2018-01-29,2018,IGTI11,IGUATEMI S.A.,8672,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Mudança do ticker de negociação,008672IPE290120180104312910-40,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594642&numSequencia=137438&numVersao=1
2018-01-30,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Pré-pagamento de dívida e desembolso da segunda parcela de financiamento com o China Development Bank,009512IPE300120180104313010-73,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594787&numSequencia=137583&numVersao=1
2018-01-30,2018,ENGI11,ENERGISA SA,15253,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Reajuste tarifário da Energisa Borborema,015253IPE300120180104313011-10,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594779&numSequencia=137575&numVersao=1
2018-01-30,2018,GOLL4,GOL LINHAS AEREAS INTELIGENTES SA,19569,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Emissão adicional referente às Senior Notes com vencimento em 2025 pela Gol Finance,019569IPE300120180104313012-79,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594812&numSequencia=137608&numVersao=1
2018-01-30,2018,ELET3,CENTRAIS ELETRICAS BRASILEIRAS SA,2437,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Programa de Governança em Estatais,002437IPE300120180104313012-44,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594808&numSequencia=137604&numVersao=1
2018-01-31,2018,GGBR4,GERDAU S.A.,3980,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Venda de Ativo,003980IPE310120180104313104-70,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594828&numSequencia=137624&numVersao=1
2018-01-31,2018,SANB11,BANCO SANTANDER (BRASIL) S.A.,20532,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,Apresentação de Resultados 4T17,020532IPE310120180104313105-24,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594833&numSequencia=137629&numVersao=1
2018-01-31,2018,VBBR3,VIBRA ENERGIA S/A,24295,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Nomeação do Diretor de Operações e Logística,024295IPE310120180104313104-79,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594826&numSequencia=137622&numVersao=1
2018-01-31,2018,PSSA3,PORTO SEGURO SA,16659,Fato Relevante,,,Aquisição de Ações de Emissão da Própria Companhia,016659IPE310120180104313110-96,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594885&numSequencia=137681&numVersao=1
2018-02-01,2018,BBSE3,BB SEGURIDADE PARTICIPAÇÕES S.A.,23159,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Divulgação de Resultados e Período de Silêncio 4T17,023159IPE010220180104313210-84,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594977&numSequencia=137773&numVersao=1
2018-02-01,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Conclusão da emissão de US$ 2 bilhões em títulos de dívida,009512IPE010220180104313212-03,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=595020&numSequencia=137816&numVersao=1
2018-02-01,2018,BEEF3,MINERVA S/A,20931,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Eleição de Diretor Financeiro,020931IPE010220180104313211-18,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=595003&numSequencia=137799&numVersao=1
2018-02-01,2018,EGIE3,ENGIE BRASIL ENERGIA S.A.,17329,Comunicado ao Mercado,Apresentações a analistas/agentes do mercado,,"UHEs Jaguara e Miranda: características operacionais, comerciais e financeiras",017329IPE300120180204312910-98,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594943&numSequencia=137739&numVersao=2
2018-02-01,2018,CSNA3,CIA SIDERURGICA NACIONAL,4030,Fato Relevante,,,Alongamento das Dívidas,004030IPE010220180104313205-65,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=594924&numSequencia=137720&numVersao=1
2018-02-01,2018,PETR4,PETRÓLEO BRASILEIRO  S.A.  - PETROBRAS,9512,Comunicado ao Mercado,Esclarecimentos sobre questionamentos da CVM/B3,,Notícia divulgada na mídia,009512IPE010220180104313212-15,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=595022&numSequencia=137818&numVersao=1
2018-02-01,2018,CSNA3,CIA SIDERURGICA NACIONAL,4030,Comunicado ao Mercado,Outros Comunicados Não Considerados Fatos Relevantes,,Oferta de Recompra,004030IPE010220180104313211-21,https://www.rad.cvm.gov.br/ENET/frmDownloadDocumento.aspx?Tela=ext&descTipo=IPE&CodigoInstituicao=1&numProtocolo=595021&numSequencia=137817&numVersao=1
